host,phage,time,N,OD600,sd,se,ci
AH17E146,Positive,14.9877777777778,3,1.6213333333333333,0.004509249752822841,0.002603416558635521,0.011201597362688075
AH17E146,Positive,15.2377777777778,3,1.6246666666666667,0.004041451884327375,0.0023333333333333305,0.010039523036082066
AH17E146,Positive,15.4877777777778,3,1.628,0.003605551275463931,0.002081665999466099,0.008956685895029454
AH17E146,Positive,15.7377777777778,3,1.6316666666666666,0.004041451884327375,0.0023333333333333305,0.010039523036082066
AH17E146,Positive,15.9877777777778,3,1.6343333333333334,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,16.2377777777778,3,1.6373333333333333,0.004932882862316289,0.0028480012484392012,0.012253960345926804
AH17E146,Positive,16.4877777777778,3,1.641,0.004358898943540652,0.002516611478423571,0.010828105247358007
AH17E146,Positive,16.7377777777778,3,1.644,0.004358898943540703,0.0025166114784236004,0.010828105247358133
AH17E146,Positive,16.9877777777778,3,1.647,0.004358898943540652,0.002516611478423571,0.010828105247358007
AH17E146,Positive,17.2377777777778,3,1.65,0.0034641016151377574,0.0020000000000000018,0.00860530545949893
AH17E146,Positive,17.4877777777778,3,1.6526666666666667,0.0037859388972002247,0.0021858128414340245,0.009404793588917533
AH17E146,Positive,17.7377777777778,3,1.6553333333333333,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,17.9877777777778,3,1.6583333333333334,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,18.2377777777778,3,1.6603333333333334,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,18.4877777777778,3,1.6633333333333333,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,18.7377777777778,3,1.666,0.004358898943540703,0.0025166114784236004,0.010828105247358133
AH17E146,Positive,18.9877777777778,3,1.6683333333333334,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,19.2377777777778,3,1.6713333333333333,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,19.4877777777778,3,1.6736666666666666,0.004041451884327375,0.0023333333333333305,0.010039523036082066
AH17E146,Positive,19.7377777777778,3,1.676,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
AH17E146,Positive,19.9877777777778,3,1.6783333333333332,0.003511884584284197,0.002027587510099378,0.008724004935135003
AH17E146,Positive,20.2377777777778,3,1.6806666666666668,0.004041451884327393,0.002333333333333341,0.010039523036082111
AH17E146,Positive,20.4877777777778,3,1.683,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
AH17E146,Positive,20.7377777777778,3,1.685,0.0040000000000000036,0.0023094010767585054,0.009936550847001329
AH17E146,Positive,20.9877777777778,3,1.687,0.003605551275463931,0.002081665999466099,0.008956685895029454
AH17E146,Positive,21.2375,3,1.689,0.0030000000000000027,0.001732050807568879,0.007452413135250997
AH17E146,Positive,21.4877777777778,3,1.6916666666666667,0.004163331998932269,0.002403700850309328,0.010342290025084534
AH17E146,Positive,21.7377777777778,3,1.6936666666666667,0.003511884584284302,0.0020275875100994388,0.008724004935135265
AH17E146,Positive,21.9877777777778,3,1.6956666666666667,0.003511884584284302,0.0020275875100994388,0.008724004935135265
AH17E146,Positive,22.2377777777778,3,1.698,0.003605551275464054,0.0020816659994661703,0.00895668589502976
AH17E146,Positive,22.4877777777778,3,1.7,0.003605551275464054,0.0020816659994661703,0.00895668589502976
AH17E146,Positive,22.7377777777778,3,1.702,0.002645751311064551,0.0015275252316519238,0.006572410607728329
AH17E146,Positive,22.9877777777778,3,1.7043333333333335,0.003055050463303896,0.0017638342073763953,0.0075891660671935255
AH17E146,Positive,23.2377777777778,3,1.7056666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
AH17E146,Positive,23.4877777777778,3,1.7076666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
AH17E146,Positive,23.7377777777778,3,1.7096666666666667,0.0032145502536643444,0.0018559214542766891,0.007985385511444188
AH17E146,Positive,23.9877777777778,3,1.7113333333333334,0.003055050463303896,0.0017638342073763953,0.0075891660671935255
AH17E146,Positive,NA,3,1.713,0.003605551275463931,0.002081665999466099,0.008956685895029454
ALF22D176,Cocktail,0.237777777777778,6,0.20133333333333334,0.004412104562073138,0.0018012341448141699,0.004630219774387215
ALF22D176,Cocktail,0.487777777777778,6,0.22933333333333333,0.005921711464320653,0.002417528581929166,0.006214455059838729
ALF22D176,Cocktail,0.737777777777778,6,0.26416666666666666,0.0069976186425573916,0.0028567658481421132,0.007343550397900284
ALF22D176,Cocktail,0.987777777777778,6,0.276,0.00864869932417585,0.003530816713830759,0.00907625330953445
ALF22D176,Cocktail,1.23777777777778,6,0.24833333333333335,0.010347302385968368,0.004224268509984237,0.010858827900615955
ALF22D176,Cocktail,1.48777777777778,6,0.22483333333333333,0.007111024305025737,0.002903063515973737,0.00746256234186058
ALF22D176,Cocktail,1.73777777777778,6,0.21033333333333332,0.0046761807778000425,0.0019090428084368447,0.0049073507668198875
ALF22D176,Cocktail,1.98777777777778,6,0.202,0.0036878177829171464,0.0015055453054181587,0.0038701274148354448
ALF22D176,Cocktail,2.23777777777778,6,0.19633333333333333,0.0026583202716502535,0.0010852547064066481,0.0027897360353277504
ALF22D176,Cocktail,2.48777777777778,6,0.1905,0.002428991560298226,9.91631652042902e-4,0.0025490703123835137
ALF22D176,Cocktail,2.73777777777778,6,0.1865,0.002428991560298226,9.91631652042902e-4,0.0025490703123835137
ALF22D176,Cocktail,2.98777777777778,6,0.1825,0.0016431676725154997,6.708203932499375e-4,0.0017243987178626981
ALF22D176,Cocktail,3.23777777777778,6,0.17916666666666667,0.0018348478592697195,7.490735018081418e-4,0.0019255547373044945
ALF22D176,Cocktail,3.48777777777778,6,0.1758333333333333,0.0019407902170679532,7.923242882669815e-4,0.002036734423352573
ALF22D176,Cocktail,3.73777777777778,6,0.173,0.002449489742783169,9.999999999999966e-4,0.0025705818356363047
ALF22D176,Cocktail,3.98777777777778,6,0.17,0.002828427124746181,0.001154700538379248,0.002968252229557167
ALF22D176,Cocktail,4.23777777777778,6,0.167,0.003847076812334265,0.0015705625319186315,0.004037259516281012
ALF22D176,Cocktail,4.48777777777778,6,0.16433333333333333,0.005046450898073488,0.0020602049520483277,0.005295925427423414
ALF22D176,Cocktail,4.73777777777778,6,0.1615,0.006123724356957951,0.0025000000000000027,0.006426454589090791
ALF22D176,Cocktail,4.98777777777778,6,0.15866666666666668,0.006947421584060288,0.0028362729848243557,0.007290871815695479
ALF22D176,Cocktail,5.23777777777778,6,0.15683333333333332,0.007652886165798285,0.0031242776943016977,0.008031211490455648
ALF22D176,Cocktail,5.48777777777778,6,0.15483333333333332,0.00788458411500992,0.0032188679859713304,0.008274363576049147
ALF22D176,Cocktail,5.73777777777778,6,0.15366666666666667,0.007865536642001406,0.003211091887677948,0.008254374479024055
ALF22D176,Cocktail,5.98777777777778,6,0.15233333333333332,0.008016649341630619,0.0032727833889689534,0.008412957531655848
ALF22D176,Cocktail,6.23777777777778,6,0.15133333333333332,0.008016649341630619,0.0032727833889689534,0.008412957531655848
ALF22D176,Cocktail,6.48777777777778,6,0.1505,0.008018728078691782,0.003273632029820497,0.008415139032413805
ALF22D176,Cocktail,6.73777777777778,6,0.14966666666666667,0.007711463328491334,0.0031481917208313584,0.008092684452669719
ALF22D176,Cocktail,6.98777777777778,6,0.14883333333333332,0.007413950813612581,0.003026732745240503,0.007780464216240871
ALF22D176,Cocktail,7.23777777777778,6,0.14833333333333332,0.007527726527090809,0.0030731814857642955,0.007899864504919517
ALF22D176,Cocktail,7.48777777777778,6,0.1485,0.007231873892705816,0.002952400153547392,0.007589386206238789
ALF22D176,Cocktail,7.73777777777778,6,0.14883333333333332,0.00624232862533419,0.0025484199898063195,0.006550922135368605
ALF22D176,Cocktail,7.98777777777778,6,0.14983333333333332,0.006242328625334198,0.0025484199898063225,0.006550922135368613
ALF22D176,Cocktail,8.23777777777778,6,0.15116666666666667,0.00511533641774094,0.00208832734769028,0.005368216346835194
ALF22D176,Cocktail,8.48777777777778,6,0.15383333333333332,0.0037103458958251713,0.0015147423690002367,0.003893769219420727
ALF22D176,Cocktail,8.73777777777778,6,0.15716666666666668,0.002786873995477133,0.0011377365443917351,0.0029246448947530227
ALF22D176,Cocktail,8.98777777777778,6,0.16216666666666668,0.0021369760566432826,8.724168218868275e-4,0.0022426188354458397
ALF22D176,Cocktail,9.23777777777778,6,0.168,0.0024494897427831713,9.999999999999974e-4,0.0025705818356363073
ALF22D176,Cocktail,9.48777777777778,6,0.1743333333333333,0.0034448028487370197,0.0014063348739819337,0.0036150988818798428
ALF22D176,Cocktail,9.73777777777778,6,0.18483333333333332,0.00604703784233791,0.002468692861504739,0.006345977027549116
ALF22D176,Cocktail,9.98777777777778,6,0.19666666666666666,0.008733078876700166,0.0035652645218989163,0.00916480421923194
ALF22D176,Cocktail,10.2377777777778,6,0.212,0.012312595177297112,0.005026595932305151,0.012921276198667002
ALF22D176,Cocktail,10.4877777777778,6,0.231,0.01562049935181331,0.006377042156569665,0.016392708732765004
ALF22D176,Cocktail,10.7377777777778,6,0.25033333333333335,0.01923191791441163,0.007851397610899891,0.02018266008293761
ALF22D176,Cocktail,10.9877777777778,6,0.2713333333333333,0.022446974554862994,0.00916393898810865,0.02355665510571152
ALF22D176,Cocktail,11.2377777777778,6,0.29283333333333333,0.02487904071033823,0.010156825838376436,0.02610895200785204
ALF22D176,Cocktail,11.4877777777778,6,0.3145,0.027120103244641224,0.011071735786828246,0.02846080290258522
ALF22D176,Cocktail,11.7377777777778,6,0.333,0.02832666588216835,0.011564312920936263,0.02972701273617308
ALF22D176,Cocktail,11.9877777777778,6,0.34883333333333333,0.028414198328769843,0.011600047892621443,0.02981887240528398
ALF22D176,Cocktail,12.2377777777778,6,0.36066666666666664,0.02994439290863427,0.012224747213928164,0.03142471313336937
ALF22D176,Cocktail,12.4877777777778,6,0.37283333333333335,0.030694733533078052,0.012531072491122926,0.032212147326722486
ALF22D176,Cocktail,12.7377777777778,6,0.38483333333333336,0.033766354062389786,0.013785056321168148,0.035435615382418385
ALF22D176,Cocktail,12.9877777777778,6,0.3978333333333333,0.03585758869007601,0.014638799282879884,0.03763023153209692
ALF22D176,Cocktail,13.2377777777778,6,0.4091666666666667,0.03900470057142685,0.01592360232833987,0.040932922903126584
ALF22D176,Cocktail,13.4877777777778,6,0.42,0.041182520563948,0.016812693617224657,0.04321840482055629
ALF22D176,Cocktail,13.7377777777778,6,0.43266666666666664,0.04561432523524454,0.01862197029795123,0.04786929859167239
ALF22D176,Cocktail,13.9877777777778,6,0.4435,0.047618273803236515,0.019440078875011462,0.04997231363944169
ALF22D176,Cocktail,14.2377777777778,6,0.4535,0.0493750949366176,0.020157298099365076,0.05181598434973425
ALF22D176,Cocktail,14.4877777777778,6,0.4628333333333333,0.051183656245589446,0.020895640161951917,0.05371395304430624
ALF22D176,Cocktail,14.7377777777778,6,0.47383333333333333,0.054267547085405134,0.02215463332528384,0.056950298001157584
ALF22D176,Cocktail,14.9877777777778,6,0.48316666666666663,0.05627225485678236,0.022973051845828214,0.059054109784017296
ALF22D176,Cocktail,15.2377777777778,6,0.4915,0.05725993363600764,0.02337627001897437,0.060090615095705256
ALF22D176,Cocktail,15.4877777777778,6,0.5001666666666666,0.058955633035925124,0.02406853640013128,0.0618701424805289
ALF22D176,Cocktail,15.7377777777778,6,0.5081666666666667,0.06054557512045506,0.02471762753807718,0.06353868436940513
ALF22D176,Cocktail,15.9877777777778,6,0.5163333333333333,0.06110210034578735,0.024944828009919102,0.06412272177536998
ALF22D176,Cocktail,16.2377777777778,6,0.5231666666666667,0.061862481898697426,0.025255252478994898,0.06492069327691327
ALF22D176,Cocktail,16.4877777777778,6,0.5296666666666667,0.06254491719289959,0.025533855521205136,0.06563686519657193
ALF22D176,Cocktail,16.7377777777778,6,0.5371666666666667,0.06350564279390192,0.0259260701054192,0.06664508488242424
ALF22D176,Cocktail,16.9877777777778,6,0.5428333333333334,0.06491045113590466,0.026499580709471195,0.06811934082374511
ALF22D176,Cocktail,17.2377777777778,6,0.5496666666666666,0.06533503399147098,0.026672915934416407,0.06856491320446521
ALF22D176,Cocktail,17.4877777777778,6,0.5553333333333333,0.06608075867199671,0.02697735676039775,0.06934750326175897
ALF22D176,Cocktail,17.7377777777778,6,0.5618333333333334,0.06696989373342822,0.02734034462921865,0.0702805932839063
ALF22D176,Cocktail,17.9877777777778,6,0.5678333333333333,0.06661356218268671,0.02719487288279009,0.06990664625493875
ALF22D176,Cocktail,18.2377777777778,6,0.5731666666666666,0.06817159721369791,0.027830938020683222,0.07154170374468835
ALF22D176,Cocktail,18.4877777777778,6,0.5783333333333334,0.06958352295383344,0.028407354290355475,0.0730234289372731
ALF22D176,Cocktail,18.7377777777778,6,0.5831666666666666,0.07039720638396572,0.028739539159685752,0.07387733732844672
ALF22D176,Cocktail,18.9877777777778,6,0.5871666666666666,0.07251045901569417,0.02960227093390715,0.07609505995628653
ALF22D176,Cocktail,19.2377777777778,6,0.5921666666666666,0.07331416416127694,0.029930382185628327,0.07693849678002888
ALF22D176,Cocktail,19.4877777777778,6,0.5966666666666667,0.07498711000343103,0.03061335946572636,0.07869414577040118
ALF22D176,Cocktail,19.7377777777778,6,0.6005,0.07692268846055758,0.03140355606190696,0.08072541078712467
ALF22D176,Cocktail,19.9877777777778,6,0.6033333333333333,0.07938933597572576,0.0324105606931513,0.08331399860060303
ALF22D176,Cocktail,20.2377777777778,6,0.6055,0.08086222851245196,0.033011866553306755,0.08485970452238031
ALF22D176,Cocktail,20.4877777777778,6,0.6075,0.08333726657384438,0.034022296610703204,0.08745709767410458
ALF22D176,Cocktail,20.7377777777778,6,0.6085,0.08621774759294051,0.03519824806246281,0.09047997711558796
ALF22D176,Cocktail,20.9877777777778,6,0.6091666666666666,0.08921752443699986,0.03642290183082312,0.09362804984747855
ALF22D176,Cocktail,21.2375,6,0.6098333333333333,0.09295249682857727,0.037947697924614325,0.09754766298922743
ALF22D176,Cocktail,21.4877777777778,6,0.6101666666666666,0.09643944559497772,0.03937123879743238,0.10120699129917939
ALF22D176,Cocktail,21.7377777777778,6,0.6111666666666666,0.10074207992029284,0.04112778190523342,0.10572232910560489
ALF22D176,Cocktail,21.9877777777778,6,0.613,0.10541347162483551,0.04303486958270003,0.11062465404826641
ALF22D176,Cocktail,22.2377777777778,6,0.616,0.10957919510564039,0.0447355190722838,0.11499631273497461
ALF22D176,Cocktail,22.4877777777778,6,0.6196666666666667,0.11408359508126778,0.046574432661899146,0.11972339060574459
ALF22D176,Cocktail,22.7377777777778,6,0.6251666666666666,0.11880474176844402,0.048501832725967975,0.1246779302004442
ALF22D176,Cocktail,22.9877777777778,6,0.6306666666666667,0.12275286826248365,0.05011364861769474,0.12882123485410696
ALF22D176,Cocktail,23.2377777777778,6,0.6356666666666667,0.12687736861500032,0.051797468835627275,0.1331496325208015
ALF22D176,Cocktail,23.4877777777778,6,0.6415,0.1321949318241815,0.05396835492520902,0.1387300728699159
ALF22D176,Cocktail,23.7377777777778,6,0.6475,0.1364855303686072,0.055719984446037554,0.14323277989892205
ALF22D176,Cocktail,23.9877777777778,6,0.6536666666666666,0.14071057766446224,0.05744485278169934,0.14766669511143848
ALF22D176,Cocktail,NA,6,0.66,0.14415547162699027,0.05885122485273069,0.1512818896113779
ALF22D176,Negative,0.237777777777778,3,0.08766666666666666,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,0.487777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,0.737777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,0.987777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,1.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,1.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,1.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,1.98777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,2.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,2.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,2.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,2.98777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,3.23777777777778,3,0.08766666666666666,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,3.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,3.73777777777778,3,0.08766666666666666,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,3.98777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,4.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,4.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,4.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,4.98777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,5.23777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,5.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,5.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,5.98777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,6.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,6.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,6.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,6.98777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,7.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,7.48777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,7.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,7.98777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,8.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,8.48777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,8.73777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,8.98777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,9.23777777777778,3,0.08733333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,9.48777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,9.73777777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,9.98777777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,10.2377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,10.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,10.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,10.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,11.2377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,11.4877777777778,3,0.08766666666666666,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,11.7377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,11.9877777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,12.2377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,12.4877777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,12.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,12.9877777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,13.2377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,13.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,13.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,13.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,14.2377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,14.4877777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,14.7377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,14.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,15.2377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,15.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,15.7377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,15.9877777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,16.2377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,16.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,16.7377777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,16.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,17.2377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,17.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,17.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,17.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,18.2377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,18.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,18.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,18.9877777777778,3,0.08766666666666666,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
ALF22D176,Negative,19.2377777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,19.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,19.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,19.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,20.2377777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,20.4877777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,20.7377777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,20.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,21.2375,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,21.4877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,21.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,21.9877777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,22.2377777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,22.4877777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,22.7377777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,22.9877777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,23.2377777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,23.4877777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,23.7377777777778,3,0.088,0.0010000000000000009,5.773502691896263e-4,0.0024841377117503323
ALF22D176,Negative,23.9877777777778,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,Negative,NA,3,0.08833333333333333,5.773502691896263e-4,3.333333333333337e-4,0.0014342175765831556
ALF22D176,øEnA02,0.237777777777778,6,0.1996666666666667,0.0021602468994692888,8.819171036881978e-4,0.0022670400872778686
ALF22D176,øEnA02,0.487777777777778,6,0.22566666666666668,0.0025819888974716134,0.0010540925533894607,0.002709631170822449
ALF22D176,øEnA02,0.737777777777778,6,0.26983333333333337,0.0026394443859772227,0.001077548658349642,0.0027699270081678697
ALF22D176,øEnA02,0.987777777777778,6,0.31416666666666665,0.0036560452221856736,0.0014925742118158756,0.0038367841572330775
ALF22D176,øEnA02,1.23777777777778,6,0.351,0.00419523539268061,0.0017126976771553522,0.004402629538832056
ALF22D176,øEnA02,1.48777777777778,6,0.3935,0.011379806676741051,0.004645786621588789,0.011942374701698337
ALF22D176,øEnA02,1.73777777777778,6,0.43833333333333335,0.024105324446409487,0.009840957496323438,0.025296986585318045
