Phage,Host,Time,N,OD600,sd,se,ci
øTaquito,EnC15_R1,14.9877777777778,3,1.538,0.010440306508910495,0.006027713773341677,0.025935159121016994
øTaquito,EnC15_R1,15.2377777777778,3,1.5393333333333334,0.009865765724632504,0.00569600249687836,0.024507920691853428
øTaquito,EnC15_R1,15.4877777777778,3,1.541,0.010440306508910624,0.0060277137733417505,0.025935159121017314
øTaquito,EnC15_R1,15.7377777777778,3,1.542,0.010440306508910495,0.006027713773341677,0.025935159121016994
øTaquito,EnC15_R1,15.9877777777778,3,1.5433333333333334,0.009865765724632504,0.00569600249687836,0.024507920691853428
øTaquito,EnC15_R1,16.2377777777778,3,1.5436666666666667,0.009291573243177642,0.005364492313143736,0.0230815474948679
øTaquito,EnC15_R1,16.4877777777778,3,1.5443333333333333,0.009865765724632504,0.00569600249687836,0.024507920691853428
øTaquito,EnC15_R1,16.7377777777778,3,1.545,0.010440306508910624,0.0060277137733417505,0.025935159121017314
øTaquito,EnC15_R1,16.9877777777778,3,1.546,0.0095393920141695,0.005507570547286127,0.02369716344956839
øTaquito,EnC15_R1,17.2377777777778,3,1.547,0.00964365076099294,0.005567764362830014,0.02395615653433233
øTaquito,EnC15_R1,17.4877777777778,3,1.547,0.00964365076099294,0.005567764362830014,0.02395615653433233
øTaquito,EnC15_R1,17.7377777777778,3,1.548,0.008717797887081356,0.005033222956847171,0.021656210494716138
øTaquito,EnC15_R1,17.9877777777778,3,1.5483333333333333,0.009865765724632504,0.00569600249687836,0.024507920691853428
øTaquito,EnC15_R1,18.2377777777778,3,1.5486666666666666,0.009451631252505225,0.005456901847914972,0.02347915363190624
øTaquito,EnC15_R1,18.4877777777778,3,1.549,0.00964365076099294,0.005567764362830014,0.02395615653433233
øTaquito,EnC15_R1,18.7377777777778,3,1.5496666666666667,0.009291573243177642,0.005364492313143736,0.0230815474948679
øTaquito,EnC15_R1,18.9877777777778,3,1.55,0.009643650760992986,0.00556776436283004,0.023956156534332442
øTaquito,EnC15_R1,19.2377777777778,3,1.5503333333333333,0.010016652800877884,0.0057831171909658655,0.02488274496817032
øTaquito,EnC15_R1,19.4877777777778,3,1.5506666666666666,0.009451631252505225,0.005456901847914972,0.02347915363190624
øTaquito,EnC15_R1,19.7377777777778,3,1.5513333333333335,0.008326663997864537,0.004807401700618656,0.020684580050169068
øTaquito,EnC15_R1,19.9877777777778,3,1.5516666666666667,0.008504900548115368,0.0049103066208854036,0.021127344186259438
øTaquito,EnC15_R1,20.2377777777778,3,1.5523333333333333,0.00929157324317756,0.005364492313143689,0.0230815474948677
øTaquito,EnC15_R1,20.4877777777778,3,1.553,0.00888819441731566,0.005131601439446925,0.022079498941422582
øTaquito,EnC15_R1,20.7377777777778,3,1.5536666666666668,0.008736894948054066,0.0050442486501404964,0.021703650224062045
øTaquito,EnC15_R1,20.9877777777778,3,1.5543333333333333,0.008621678104251776,0.004977728174356066,0.021417435717343933
øTaquito,EnC15_R1,21.2377777777778,3,1.555,0.008185352771872444,0.004725815626252606,0.020333543504588436
øTaquito,EnC15_R1,21.4877777777778,3,1.5556666666666668,0.008736894948054066,0.0050442486501404964,0.021703650224062045
øTaquito,EnC15_R1,21.7377777777778,3,1.557,0.008185352771872444,0.004725815626252606,0.020333543504588436
øTaquito,EnC15_R1,21.9877777777778,3,1.5573333333333332,0.008621678104251657,0.0049777281743559965,0.021417435717343634
øTaquito,EnC15_R1,22.2377777777778,3,1.559,0.008544003745317486,0.0049328828623162214,0.02122448191307923
øTaquito,EnC15_R1,22.4877777777778,3,1.5596666666666665,0.008082903768654767,0.0046666666666666705,0.020079046072164174
øTaquito,EnC15_R1,22.7377777777778,3,1.5606666666666666,0.008082903768654767,0.0046666666666666705,0.020079046072164174
øTaquito,EnC15_R1,22.9877777777778,3,1.562,0.00818535277187247,0.0047258156262526205,0.0203335435045885
øTaquito,EnC15_R1,23.2377777777778,3,1.5626666666666666,0.007094598884597604,0.004096068575814846,0.01762396063897074
øTaquito,EnC15_R1,23.4877777777778,3,1.5633333333333332,0.007637626158259789,0.004409585518441016,0.018972915167983936
øTaquito,EnC15_R1,23.7377777777778,3,1.5653333333333332,0.007637626158259789,0.004409585518441016,0.018972915167983936
øTaquito,EnC15_R1,23.9877777777778,3,1.5656666666666668,0.007094598884597583,0.004096068575814834,0.017623960638970686
øTaquito,EnC15_R1,NA,3,1.567,0.006557438524301956,0.0037859388972001566,0.01628958033070292
øTaquito,EnC15_R2,0.237777777777778,3,0.20533333333333334,0.002081665999466119,0.0012018504251546554,0.00517114501254223
øTaquito,EnC15_R2,0.487777777777778,3,0.22766666666666668,0.0025166114784235852,0.001452966314513559,0.00625160947937578
øTaquito,EnC15_R2,0.737777777777778,3,0.26666666666666666,0.0028867513459481316,0.0016666666666666683,0.0071710878829157765
øTaquito,EnC15_R2,0.987777777777778,3,0.309,0.004358898943540678,0.0025166114784235857,0.010828105247358069
øTaquito,EnC15_R2,1.23777777777778,3,0.353,0.006082762530298225,0.0035118845842842493,0.015110419793135679
øTaquito,EnC15_R2,1.48777777777778,3,0.43233333333333335,0.012342339054382423,0.007125852775477323,0.030660069896200286
øTaquito,EnC15_R2,1.73777777777778,3,0.56033333333333335,0.017473789896108163,0.010088497300281012,0.04340730044812417
øTaquito,EnC15_R2,1.98777777777778,3,0.6803333333333333,0.02230097157823693,0.012875471943885285,0.05539868450617064
øTaquito,EnC15_R2,2.23777777777778,3,0.778,0.02971531591620728,0.017156145643277044,0.07381693688402531
øTaquito,EnC15_R2,2.48777777777778,3,0.8616666666666667,0.03280751946327755,0.018941430193567182,0.0814983963277107
øTaquito,EnC15_R2,2.73777777777778,3,0.9249999999999999,0.03822302970723276,0.022068076490713896,0.09495126955309006
øTaquito,EnC15_R2,2.98777777777778,3,0.972,0.03994996871087633,0.02306512518934158,0.09924122385793362
øTaquito,EnC15_R2,3.23777777777778,3,1.0113333333333332,0.039374272480051375,0.022732746815503337,0.09781111514042881
øTaquito,EnC15_R2,3.48777777777778,3,1.046,0.0407308237088326,0.023515952032609696,0.10118097520576551
øTaquito,EnC15_R2,3.73777777777778,3,1.075,0.04077989700820737,0.02354428451521374,0.10130288003938238
øTaquito,EnC15_R2,3.98777777777778,3,1.099,0.04077989700820737,0.02354428451521374,0.10130288003938238
øTaquito,EnC15_R2,4.23777777777778,3,1.1219999999999999,0.0391279950930277,0.022590558499809902,0.09719932819577198
øTaquito,EnC15_R2,4.48777777777778,3,1.1433333333333333,0.038656607887052545,0.0223184029695476,0.09602833746057247
øTaquito,EnC15_R2,4.73777777777778,3,1.163,0.03831448812133607,0.0221208800307161,0.09517846484862098
øTaquito,EnC15_R2,4.98777777777778,3,1.1816666666666666,0.03879862540520393,0.022400396821881944,0.09638112853314151
øTaquito,EnC15_R2,5.23777777777778,3,1.1983333333333333,0.03774034092762453,0.021789395993872276,0.09375220415262654
øTaquito,EnC15_R2,5.48777777777778,3,1.2143333333333335,0.03785938897200186,0.021858128414340025,0.09404793588917439
øTaquito,EnC15_R2,5.73777777777778,3,1.2293333333333334,0.03601851375797363,0.020795298613976314,0.08947494834738039
øTaquito,EnC15_R2,5.98777777777778,3,1.2436666666666667,0.03728717384481333,0.02152775985662335,0.09262647471249134
øTaquito,EnC15_R2,6.23777777777778,3,1.2573333333333334,0.03601851375797363,0.020795298613976314,0.08947494834738039
øTaquito,EnC15_R2,6.48777777777778,3,1.2693333333333334,0.03536005279030743,0.020415135997043372,0.08783924062588516
øTaquito,EnC15_R2,6.73777777777778,3,1.2823333333333333,0.035218366420567165,0.020333333333333332,0.08748727217157239
øTaquito,EnC15_R2,6.98777777777778,3,1.2933333333333332,0.03458805188693534,0.019969421067666863,0.08592148406831324
øTaquito,EnC15_R2,7.23777777777778,3,1.3053333333333332,0.03536005279030756,0.02041513599704345,0.0878392406258855
øTaquito,EnC15_R2,7.48777777777778,3,1.3153333333333332,0.03458805188693534,0.019969421067666863,0.08592148406831324
øTaquito,EnC15_R2,7.73777777777778,3,1.3263333333333334,0.03365016097039259,0.019427929494530403,0.08359163387302132
øTaquito,EnC15_R2,7.98777777777778,3,1.335,0.03345145736735555,0.01931320791582802,0.08309802675925634
øTaquito,EnC15_R2,8.23777777777778,3,1.3446666666666667,0.03308070938376831,0.019099156467702414,0.08217703771167188
øTaquito,EnC15_R2,8.48777777777778,3,1.3536666666666666,0.03231614663497698,0.018657735958875377,0.08027775855439984
øTaquito,EnC15_R2,8.73777777777778,3,1.3633333333333333,0.03194265695482036,0.01844210159149741,0.07934995875497322
øTaquito,EnC15_R2,8.98777777777778,3,1.3706666666666667,0.032316146634976936,0.018657735958875352,0.08027775855439973
øTaquito,EnC15_R2,9.23777777777778,3,1.3783333333333334,0.031005375877955987,0.01790096210946342,0.07702162348542448
øTaquito,EnC15_R2,9.48777777777778,3,1.3856666666666666,0.030435724623102553,0.01757207380412958,0.07560653132069714
øTaquito,EnC15_R2,9.73777777777778,3,1.393,0.029866369046136185,0.017243356208503435,0.07419217366055963
øTaquito,EnC15_R2,9.98777777777778,3,1.4,0.029866369046136057,0.01724335620850336,0.0741921736605593
øTaquito,EnC15_R2,10.2377777777778,3,1.4053333333333333,0.029297326385411538,0.01691481927515368,0.07277859332745878
øTaquito,EnC15_R2,10.4877777777778,3,1.411,0.029103264421710566,0.016802777548171454,0.07229651668501287
øTaquito,EnC15_R2,10.7377777777778,3,1.4166666666666667,0.02950141239556731,0.01703264838805495,0.07328557108172741
øTaquito,EnC15_R2,10.9877777777778,3,1.4213333333333333,0.028360771028541034,0.016374098787753505,0.07045206084631497
øTaquito,EnC15_R2,11.2377777777778,3,1.4263333333333332,0.028360771028541114,0.016374098787753553,0.07045206084631518
øTaquito,EnC15_R2,11.4877777777778,3,1.4316666666666666,0.027790885796126326,0.01604507539541168,0.069036387449104
øTaquito,EnC15_R2,11.7377777777778,3,1.4353333333333333,0.027592269448766527,0.015930404193798042,0.06854299709045743
øTaquito,EnC15_R2,11.9877777777778,3,1.4393333333333334,0.027592269448766527,0.015930404193798042,0.06854299709045743
øTaquito,EnC15_R2,12.2377777777778,3,1.4433333333333334,0.0274286954362277,0.015835964693626324,0.0681366567172474
øTaquito,EnC15_R2,12.4877777777778,3,1.447,0.026153393661244063,0.015099668870541512,0.06496863148414841
øTaquito,EnC15_R2,12.7377777777778,3,1.4493333333333334,0.025579940057266312,0.014768585277917197,0.06354409376056815
øTaquito,EnC15_R2,12.9877777777778,3,1.4523333333333333,0.025579940057266187,0.014768585277917126,0.06354409376056784
øTaquito,EnC15_R2,13.2377777777778,3,1.4556666666666667,0.024090108620206253,0.013908430696683405,0.05984314730361606
øTaquito,EnC15_R2,13.4877777777778,3,1.4573333333333334,0.02386070689089773,0.013775985546514564,0.05927328181670002
øTaquito,EnC15_R2,13.7377777777778,3,1.46,0.022605309110914712,0.01305118130030131,0.05615470084819656
øTaquito,EnC15_R2,13.9877777777778,3,1.461,0.022605309110914587,0.013051181300301237,0.05615470084819625
øTaquito,EnC15_R2,14.2377777777778,3,1.462,0.022605309110914712,0.01305118130030131,0.05615470084819656
øTaquito,EnC15_R2,14.4877777777778,3,1.464,0.021794494717703363,0.012583057392117914,0.05414052623679029
øTaquito,EnC15_R2,14.7377777777778,3,1.465,0.021702534414210762,0.0125299640861417,0.05391208417890031
øTaquito,EnC15_R2,14.9877777777778,3,1.4646666666666666,0.021385353243127275,0.01234683945163477,0.05312416247035469
øTaquito,EnC15_R2,15.2377777777778,3,1.4656666666666667,0.020550750189064524,0.011864981153705156,0.05105089354941541
øTaquito,EnC15_R2,15.4877777777778,3,1.465,0.019974984355438225,0.011532562594670823,0.049620611928966954
øTaquito,EnC15_R2,15.7377777777778,3,1.4656666666666667,0.019629909152447295,0.011333333333333345,0.04876339760382728
øTaquito,EnC15_R2,15.9877777777778,3,1.4653333333333334,0.018475208614068043,0.010666666666666678,0.04589496245066098
øTaquito,EnC15_R2,16.2377777777778,3,1.4653333333333334,0.019347695814575253,0.011170397386744019,0.04806234080846041
øTaquito,EnC15_R2,16.4877777777778,3,1.4653333333333334,0.018475208614068043,0.010666666666666678,0.04589496245066098
øTaquito,EnC15_R2,16.7377777777778,3,1.465,0.0181934053986603,0.010503967504392515,0.045194924455974096
øTaquito,EnC15_R2,16.9877777777778,3,1.4643333333333335,0.018475208614068043,0.010666666666666678,0.04589496245066098
øTaquito,EnC15_R2,17.2377777777778,3,1.464,0.017320508075688787,0.010000000000000009,0.043026527297494656
øTaquito,EnC15_R2,17.4877777777778,3,1.4636666666666667,0.017039170558842787,0.00983756970891583,0.04232764616216731
øTaquito,EnC15_R2,17.7377777777778,3,1.4623333333333333,0.017616280348965133,0.010170764201594934,0.043761266355630546
øTaquito,EnC15_R2,17.9877777777778,3,1.4613333333333334,0.017616280348965063,0.010170764201594894,0.04376126635563038
øTaquito,EnC15_R2,18.2377777777778,3,1.4603333333333333,0.017616280348965133,0.010170764201594934,0.043761266355630546
øTaquito,EnC15_R2,18.4877777777778,3,1.4593333333333334,0.01767295485574874,0.01020348524334264,0.04390205363522656
øTaquito,EnC15_R2,18.7377777777778,3,1.458,0.01734935157289755,0.01001665280087786,0.04309817851664972
øTaquito,EnC15_R2,18.9877777777778,3,1.4566666666666668,0.01703917055884273,0.009837569708915795,0.042327646162167165
øTaquito,EnC15_R2,19.2377777777778,3,1.455,0.017349351572897423,0.010016652800877785,0.0430981785166494
øTaquito,EnC15_R2,19.4877777777778,3,1.454,0.01734935157289755,0.01001665280087786,0.04309817851664972
øTaquito,EnC15_R2,19.7377777777778,3,1.4533333333333334,0.01767295485574874,0.01020348524334264,0.04390205363522656
øTaquito,EnC15_R2,19.9877777777778,3,1.4513333333333334,0.016743157806499227,0.009666666666666712,0.04159230972091166
øTaquito,EnC15_R2,20.2377777777778,3,1.45,0.01734935157289755,0.01001665280087786,0.04309817851664972
øTaquito,EnC15_R2,20.4877777777778,3,1.4493333333333334,0.01767295485574874,0.01020348524334264,0.04390205363522656
øTaquito,EnC15_R2,20.7377777777778,3,1.4473333333333334,0.01767295485574874,0.01020348524334264,0.04390205363522656
øTaquito,EnC15_R2,20.9877777777778,3,1.4466666666666668,0.017214335111567135,0.009938701010583712,0.042762779033351746
øTaquito,EnC15_R2,21.2377777777778,3,1.445,0.01824828759089471,0.010535653752852769,0.04533125937940713
øTaquito,EnC15_R2,21.4877777777778,3,1.4436666666666667,0.017925772879665017,0.010349449797506691,0.04453008842264718
øTaquito,EnC15_R2,21.7377777777778,3,1.4426666666666668,0.01709775813764286,0.00987139526330722,0.04247318577610472
øTaquito,EnC15_R2,21.9877777777778,3,1.442,0.01743559577416271,0.010066445913694343,0.043312420989432276
øTaquito,EnC15_R2,22.2377777777778,3,1.4406666666666668,0.018009256878986878,0.010397649306988194,0.04473747417369035
øTaquito,EnC15_R2,22.4877777777778,3,1.44,0.018248287590894637,0.010535653752852727,0.04533125937940695
øTaquito,EnC15_R2,22.7377777777778,3,1.4386666666666668,0.018009256878986878,0.010397649306988194,0.04473747417369035
øTaquito,EnC15_R2,22.9877777777778,3,1.438,0.01743559577416271,0.010066445913694343,0.043312420989432276
øTaquito,EnC15_R2,23.2377777777778,3,1.4363333333333335,0.018583146486355156,0.010728984626287397,0.04616309498973548
øTaquito,EnC15_R2,23.4877777777778,3,1.4366666666666665,0.018147543451754948,0.01047748909700115,0.04508099706413222
øTaquito,EnC15_R2,23.7377777777778,3,1.436,0.01743559577416271,0.010066445913694343,0.043312420989432276
øTaquito,EnC15_R2,23.9877777777778,3,1.435,0.01835755975068586,0.010598742063723122,0.04560270647238873
øTaquito,EnC15_R2,NA,3,1.4343333333333332,0.017785762095938854,0.01026861453383294,0.044182282354741295
øTaquito,EnC15_R3,0.237777777777778,3,0.22166666666666665,0.02916047553338822,0.016835808398899185,0.0724386369650625
øTaquito,EnC15_R3,0.487777777777778,3,0.246,0.031192947920964456,0.018009256878986808,0.07748757827113187
øTaquito,EnC15_R3,0.737777777777778,3,0.28733333333333333,0.034961884007206095,0.020185253142936913,0.08685013453614142
øTaquito,EnC15_R3,0.987777777777778,3,0.32899999999999996,0.035930488446443365,0.020744477176668816,0.08925628135141948
øTaquito,EnC15_R3,1.23777777777778,3,0.37433333333333335,0.04176521678781679,0.024113159155209105,0.10375055006204369
øTaquito,EnC15_R3,1.48777777777778,3,0.4533333333333333,0.06266046068561364,0.036177033844385,0.15565721342478178
øTaquito,EnC15_R3,1.73777777777778,3,0.571,0.07709085548883214,0.04450842616853578,0.19150430135090285
øTaquito,EnC15_R3,1.98777777777778,3,0.6986666666666667,0.06727803009403094,0.038842988785336506,0.16712789172885587
øTaquito,EnC15_R3,2.23777777777778,3,0.8046666666666666,0.05519359866264685,0.03186603904542333,0.13710849988509363
øTaquito,EnC15_R3,2.48777777777778,3,0.8903333333333333,0.047077949544700196,0.02718046684252828,0.11694810985586904
øTaquito,EnC15_R3,2.73777777777778,3,0.9543333333333334,0.0409918691124634,0.023666666666666652,0.10182944793740387
øTaquito,EnC15_R3,2.98777777777778,3,1.002,0.034641016151377574,0.020000000000000018,0.08605305459498931
øTaquito,EnC15_R3,3.23777777777778,3,1.0423333333333333,0.028884828774519998,0.01667666366846537,0.0717538924562362
øTaquito,EnC15_R3,3.48777777777778,3,1.0753333333333333,0.023671361036774613,0.013666666666666643,0.05880292063990921
øTaquito,EnC15_R3,3.73777777777778,3,1.1036666666666668,0.024826061575153994,0.014333333333333384,0.06167135579307584
øTaquito,EnC15_R3,3.98777777777778,3,1.1296666666666666,0.024826061575153865,0.014333333333333309,0.06167135579307552
øTaquito,EnC15_R3,4.23777777777778,3,1.1536666666666666,0.02569695182961064,0.01483614205617855,0.06383476711696744
øTaquito,EnC15_R3,4.48777777777778,3,1.1746666666666667,0.026576932353703616,0.015344199048645257,0.06602075992247261
øTaquito,EnC15_R3,4.73777777777778,3,1.194,0.026851443164195094,0.015502687938977975,0.06670268257909764
øTaquito,EnC15_R3,4.98777777777778,3,1.2116666666666667,0.02655811238272281,0.015333333333333348,0.06597400852282514
øTaquito,EnC15_R3,5.23777777777778,3,1.2306666666666668,0.027428695436227602,0.015835964693626265,0.06813665671724715
øTaquito,EnC15_R3,5.48777777777778,3,1.2476666666666667,0.028290163190291623,0.01633333333333331,0.07027666125257445
øTaquito,EnC15_R3,5.73777777777778,3,1.2633333333333332,0.02888482877451987,0.016676663668465295,0.07175389245623588
øTaquito,EnC15_R3,5.98777777777778,3,1.2783333333333333,0.02888482877451987,0.016676663668465295,0.07175389245623588
øTaquito,EnC15_R3,6.23777777777778,3,1.293,0.029512709126747503,0.017039170558842798,0.07331363371767163
øTaquito,EnC15_R3,6.48777777777778,3,1.307,0.02861817604250836,0.0165227116418583,0.07109149034870484
øTaquito,EnC15_R3,6.73777777777778,3,1.32,0.02787471972953267,0.01609347693943106,0.06924464248460306
øTaquito,EnC15_R3,6.98777777777778,3,1.3316666666666668,0.027646579052991938,0.015961759858417166,0.068677909626424
øTaquito,EnC15_R3,7.23777777777778,3,1.344,0.026962937525425588,0.015567059238447527,0.06697964992647783
øTaquito,EnC15_R3,7.48777777777778,3,1.3553333333333333,0.026388128644019758,0.015235193176035283,0.06555174550712858
øTaquito,EnC15_R3,7.73777777777778,3,1.3656666666666666,0.025929391302792457,0.014970341048590368,0.06441217877799776
øTaquito,EnC15_R3,7.98777777777778,3,1.3766666666666667,0.025929391302792537,0.014970341048590413,0.06441217877799796
øTaquito,EnC15_R3,8.23777777777778,3,1.3853333333333333,0.025579940057266187,0.014768585277917126,0.06354409376056784
øTaquito,EnC15_R3,8.48777777777778,3,1.395,0.024576411454889036,0.014189197769195187,0.061051190514582646
øTaquito,EnC15_R3,8.73777777777778,3,1.4036666666666666,0.02343786110832928,0.013531855420122972,0.058222874661967156
øTaquito,EnC15_R3,8.98777777777778,3,1.412,0.022869193252058627,0.013203534880225623,0.056810225394745006
øTaquito,EnC15_R3,9.23777777777778,3,1.4196666666666666,0.02343786110832928,0.013531855420122972,0.058222874661967156
øTaquito,EnC15_R3,9.48777777777778,3,1.4273333333333333,0.022300971578236996,0.012875471943885324,0.055398684506170796
øTaquito,EnC15_R3,9.73777777777778,3,1.434,0.021931712199461287,0.012662279942148373,0.05448139335793656
øTaquito,EnC15_R3,9.98777777777778,3,1.44,0.021931712199461287,0.012662279942148373,0.05448139335793656
øTaquito,EnC15_R3,10.2377777777778,3,1.4466666666666668,0.021733231083604133,0.012547686816479189,0.053988338932965514
øTaquito,EnC15_R3,10.4877777777778,3,1.4526666666666668,0.02079262689833424,0.012004628736912727,0.05165174860450638
øTaquito,EnC15_R3,10.7377777777778,3,1.458,0.020223748416156682,0.011676186592091329,0.05023857611352582
øTaquito,EnC15_R3,10.9877777777778,3,1.4633333333333334,0.020428737928059434,0.011794537341969433,0.05074779829055674
øTaquito,EnC15_R3,11.2377777777778,3,1.468,0.02100000000000008,0.012124355652982189,0.05216689194675714
øTaquito,EnC15_R3,11.4877777777778,3,1.4726666666666668,0.019857828011475388,0.011464922347946606,0.04932957943675807
øTaquito,EnC15_R3,11.7377777777778,3,1.4773333333333334,0.019502136635080092,0.011259563836036355,0.04844599307491015
øTaquito,EnC15_R3,11.9877777777778,3,1.4816666666666667,0.019731531449265007,0.01139200499375672,0.049015841383706855
øTaquito,EnC15_R3,12.2377777777778,3,1.4853333333333334,0.020231987873991376,0.011680943645290166,0.05025904406145736
øTaquito,EnC15_R3,12.4877777777778,3,1.4896666666666667,0.01882374387132738,0.01086789359126743,0.04676077202709349
øTaquito,EnC15_R3,12.7377777777778,3,1.4923333333333333,0.01939931270260193,0.011200198410940951,0.04819056426657067
øTaquito,EnC15_R3,12.9877777777778,3,1.4966666666666666,0.01882374387132725,0.010867893591267356,0.046760772027093174
øTaquito,EnC15_R3,13.2377777777778,3,1.5,0.018248287590894585,0.010535653752852698,0.045331259379406824
øTaquito,EnC15_R3,13.4877777777778,3,1.5033333333333334,0.017672954855748664,0.010203485243342596,0.043902053635226375
øTaquito,EnC15_R3,13.7377777777778,3,1.5053333333333334,0.01778576209593873,0.010268614533832869,0.04418228235474099
øTaquito,EnC15_R3,13.9877777777778,3,1.5086666666666666,0.017214335111567055,0.009938701010583667,0.04276277903335155
øTaquito,EnC15_R3,14.2377777777778,3,1.5103333333333333,0.017785762095938774,0.010268614533832895,0.0441822823547411
øTaquito,EnC15_R3,14.4877777777778,3,1.512,0.016643316977093165,0.009609023536933008,0.041344291351411634
øTaquito,EnC15_R3,14.7377777777778,3,1.5133333333333334,0.01700980109623078,0.009820613241770831,0.04225468837251898
øTaquito,EnC15_R3,14.9877777777778,3,1.5153333333333332,0.016862186493255604,0.009735387911006796,0.041887993370463304
øTaquito,EnC15_R3,15.2377777777778,3,1.5166666666666666,0.016289055630494167,0.009404490653110597,0.040464257380509606
øTaquito,EnC15_R3,15.4877777777778,3,1.5186666666666666,0.017214335111567055,0.009938701010583667,0.04276277903335155
øTaquito,EnC15_R3,15.7377777777778,3,1.5193333333333332,0.016258331197676324,0.009386751893552517,0.04038793365827467
øTaquito,EnC15_R3,15.9877777777778,3,1.5206666666666666,0.016441816606851317,0.009492687243932069,0.04084373668276221
øTaquito,EnC15_R3,16.2377777777778,3,1.522,0.01587450786638756,0.00916515138991169,0.039434463646370606
øTaquito,EnC15_R3,16.4877777777778,3,1.522,0.01587450786638756,0.00916515138991169,0.039434463646370606
øTaquito,EnC15_R3,16.7377777777778,3,1.523,0.01587450786638756,0.00916515138991169,0.039434463646370606
øTaquito,EnC15_R3,16.9877777777778,3,1.5233333333333332,0.01607275126832163,0.009279607271383392,0.03992692755722071
øTaquito,EnC15_R3,17.2377777777778,3,1.5236666666666665,0.014742229591664,0.008511430223202478,0.03662172848393421
øTaquito,EnC15_R3,17.4877777777778,3,1.5243333333333333,0.015534906930308073,0.00896908269804915,0.03859084815410984
øTaquito,EnC15_R3,17.7377777777778,3,1.5246666666666666,0.014742229591664,0.008511430223202478,0.03662172848393421
øTaquito,EnC15_R3,17.9877777777778,3,1.525,0.01493318452306807,0.008621678104251703,0.037096086830279755
øTaquito,EnC15_R3,18.2377777777778,3,1.5253333333333332,0.01457166199626296,0.00841295297608266,0.036198015087795916
øTaquito,EnC15_R3,18.4877777777778,3,1.5263333333333333,0.015143755588800743,0.00874325136573601,0.037619174355669756
øTaquito,EnC15_R3,18.7377777777778,3,1.526,0.014933184523068114,0.00862167810425173,0.037096086830279866
øTaquito,EnC15_R3,18.9877777777778,3,1.5263333333333333,0.015143755588800743,0.00874325136573601,0.037619174355669756
øTaquito,EnC15_R3,19.2377777777778,3,1.526,0.014798648586948793,0.00854400374531756,0.03676188103778023
øTaquito,EnC15_R3,19.4877777777778,3,1.5266666666666666,0.015502687938978035,0.008950481054731734,0.03851081174271234
øTaquito,EnC15_R3,19.7377777777778,3,1.527,0.014798648586948718,0.008544003745317517,0.03676188103778004
øTaquito,EnC15_R3,19.9877777777778,3,1.5273333333333334,0.015143755588800743,0.00874325136573601,0.037619174355669756
øTaquito,EnC15_R3,20.2377777777778,3,1.5266666666666666,0.013796134724383286,0.007965202096899033,0.03427149854522876
øTaquito,EnC15_R3,20.4877777777778,3,1.5266666666666666,0.014571661996262879,0.008412952976082614,0.036198015087795715
øTaquito,EnC15_R3,20.7377777777778,3,1.5266666666666666,0.015502687938978035,0.008950481054731734,0.03851081174271234
øTaquito,EnC15_R3,20.9877777777778,3,1.5263333333333333,0.015143755588800743,0.00874325136573601,0.037619174355669756
øTaquito,EnC15_R3,21.2377777777778,3,1.526,0.014933184523068114,0.00862167810425173,0.037096086830279866
øTaquito,EnC15_R3,21.4877777777778,3,1.526,0.014933184523068114,0.00862167810425173,0.037096086830279866
øTaquito,EnC15_R3,21.7377777777778,3,1.5253333333333332,0.01607275126832163,0.009279607271383392,0.03992692755722071
øTaquito,EnC15_R3,21.9877777777778,3,1.5256666666666667,0.015502687938977954,0.008950481054731686,0.038510811742712134
øTaquito,EnC15_R3,22.2377777777778,3,1.5246666666666666,0.014742229591664,0.008511430223202478,0.03662172848393421
øTaquito,EnC15_R3,22.4877777777778,3,1.5246666666666666,0.014742229591664,0.008511430223202478,0.03662172848393421
øTaquito,EnC15_R3,22.7377777777778,3,1.5243333333333333,0.015307950004273456,0.008838049055708614,0.03802705589520432
øTaquito,EnC15_R3,22.9877777777778,3,1.524,0.01587450786638756,0.00916515138991169,0.039434463646370606
øTaquito,EnC15_R3,23.2377777777778,3,1.5233333333333332,0.015307950004273329,0.008838049055708539,0.038027055895204
øTaquito,EnC15_R3,23.4877777777778,3,1.523,0.01587450786638756,0.00916515138991169,0.039434463646370606
øTaquito,EnC15_R3,23.7377777777778,3,1.5223333333333333,0.016258331197676237,0.009386751893552467,0.04038793365827445
øTaquito,EnC15_R3,23.9877777777778,3,1.522,0.01587450786638756,0.00916515138991169,0.039434463646370606
øTaquito,EnC15_R3,NA,3,1.521,0.016822603841260716,0.009712534856222307,0.041789664611911706
øTaquito,Nando_R1,0.237777777777778,3,0.2006666666666667,0.0025166114784235852,0.001452966314513559,0.00625160947937578
øTaquito,Nando_R1,0.487777777777778,3,0.242,0.0020000000000000018,0.0011547005383792527,0.0049682754235006645
øTaquito,Nando_R1,0.737777777777778,3,0.283,0.0026457513110645613,0.00152752523165193,0.006572410607728355
øTaquito,Nando_R1,0.987777777777778,3,0.30866666666666664,0.005507570547286107,0.0031797973380564885,0.013681563696638822
øTaquito,Nando_R1,1.23777777777778,3,0.32566666666666666,0.006027713773341714,0.0034801021696368537,0.014973671099995034
øTaquito,Nando_R1,1.48777777777778,3,0.345,0.005567764362830002,0.003214550253664307,0.013831093423845555
øTaquito,Nando_R1,1.73777777777778,3,0.36033333333333334,0.007505553499465142,0.0043333333333333375,0.01864482849558102
